"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
9.475278125E0,-1.644540951E-2,-2.108224630E0,2.872850746E-2,2.108484496E0
9.485298125E0,-1.122588105E-2,-2.150525570E0,2.906140126E-2,2.150751220E0
9.495319125E0,-1.260657236E-2,-2.168853760E0,2.816852182E-2,2.169073310E0
9.505339125E0,-1.057990734E-2,-2.188125372E0,2.767184190E-2,2.188325915E0
9.515359125E0,-1.009202097E-2,-2.211487532E0,2.721530199E-2,2.211678011E0
9.525380125E0,-9.983097203E-3,-2.218942404E0,2.990376391E-2,2.219166350E0
9.535400125E0,-1.263538934E-2,-2.232887983E0,2.758559585E-2,2.233094123E0
9.545421125E0,-1.769140176E-2,-2.234567642E0,2.720609494E-2,2.234803281E0
9.555441125E0,-9.872946888E-3,-2.236739874E0,2.507613786E-2,2.236902222E0
9.565462125E0,-2.102440037E-2,-2.255240917E0,2.143346705E-2,2.255440758E0
9.575482125E0,-3.065348417E-2,-2.311811209E0,2.641857602E-3,2.312015934E0
9.585503125E0,-7.011537906E-3,-2.173967123E0,2.844336070E-2,2.174164492E0
9.595523125E0,-1.029643789E-2,-2.181671858E0,2.912345342E-2,2.181890531E0
9.605543125E0,-7.125145290E-3,-2.138030767E0,3.026062436E-2,2.138256775E0
9.615564125E0,-4.790627863E-3,-2.112859726E0,3.101388365E-2,2.113092765E0
9.625584125E0,2.794587286E-3,-2.093159437E0,3.217688575E-2,2.093408606E0
9.635605125E0,-9.691210464E-3,-2.049514055E0,3.863527626E-2,2.049901087E0
9.645625125E0,-6.336426362E-3,-2.005339384E0,3.852022812E-2,2.005719323E0
9.655646125E0,-1.367266756E-2,-1.955534935E0,4.444158077E-2,1.956087646E0
9.665666125E0,-9.415871464E-3,-1.901433587E0,4.777852073E-2,1.902057079E0
9.675687125E0,-1.152267121E-2,-1.845691562E0,4.946308210E-2,1.846390183E0
9.685707125E0,-1.622261852E-2,-1.776382208E0,5.336568132E-2,1.777257668E0
9.695727125E0,-2.345336601E-2,-1.710752606E0,5.051156878E-2,1.711658833E0
9.705748125E0,-2.548402734E-2,-1.640651345E0,6.060069054E-2,1.641967940E0
9.715768125E0,-2.840390243E-2,-1.573801398E0,6.451035291E-2,1.575379068E0
9.725789125E0,-3.600243479E-2,-1.504584432E0,6.754902005E-2,1.506530238E0
9.735809125E0,-3.622341901E-2,-1.438299775E0,7.750121504E-2,1.440841705E0
9.745830125E0,-1.341957226E-2,-1.313537717E0,9.198534489E-2,1.316822965E0
9.755850125E0,-1.012418512E-2,-1.189453959E0,9.875769913E-2,1.193589672E0
9.765871125E0,-1.977761090E-2,-1.087640762E0,1.014608070E-1,1.092541934E0
9.775891125E0,-2.108277380E-2,-1.001896024E0,1.062187776E-1,1.007731390E0
9.785911125E0,-6.640501670E-4,-9.099171758E-1,1.111658663E-1,9.166829100E-1
9.795932125E0,-6.967199035E-3,-8.129130602E-1,1.081986055E-1,8.201116531E-1
9.805952125E0,-5.006313324E-3,-6.966237426E-1,1.119131818E-1,7.055737114E-1
9.815973125E0,-5.491251592E-3,-5.885677934E-1,8.016567677E-2,5.940275557E-1
9.825993125E0,-1.816337183E-2,-4.675361812E-1,8.617962897E-2,4.757593060E-1
9.836014125E0,-1.180906501E-2,-3.574829996E-1,8.644761890E-2,3.679765479E-1
9.846034125E0,-9.191976860E-3,-2.494580150E-1,8.558768034E-2,2.638921081E-1
9.856054125E0,-8.350737393E-3,-1.388046592E-1,8.324068040E-2,1.620662800E-1
9.866075125E0,-2.903508488E-3,-2.574708499E-2,8.002650738E-2,8.411649440E-2
9.876095125E0,-2.385980682E-3,8.282021433E-2,8.092871308E-2,1.158202806E-1
9.886116125E0,-5.982006551E-4,1.978309453E-1,7.991244644E-2,2.133622268E-1
9.896136125E0,1.318536466E-3,3.050823212E-1,7.030334324E-2,3.130806945E-1
9.906157125E0,8.685372770E-3,4.100776911E-1,6.309283525E-2,4.149938003E-1
9.916177125E0,1.212481875E-2,5.199403763E-1,5.344595388E-2,5.228206921E-1
9.926198125E0,1.460502017E-2,6.205710769E-1,4.422289506E-2,6.223161837E-1
9.936218125E0,1.977573335E-2,7.272688746E-1,2.767740004E-2,7.280639629E-1
9.946239125E0,2.401894704E-2,8.271723390E-1,1.584390923E-2,8.276726512E-1
9.956259125E0,2.778678760E-2,9.269117117E-1,4.081792664E-3,9.273370951E-1
9.966279125E0,3.457704931E-2,1.023779631E0,-1.031525712E-2,1.024415301E0
9.976300125E0,3.721339628E-2,1.119887590E0,-2.350555174E-2,1.120752231E0
9.986320125E0,3.868851811E-2,1.209760547E0,-3.569990024E-2,1.210905390E0
9.996341125E0,4.051030427E-2,1.303673029E0,-4.491637647E-2,1.305075451E0
1.000636113E1,4.289223626E-2,1.390162587E0,-5.414609611E-2,1.391877711E0
1.001638213E1,4.519507289E-2,1.473904729E0,-6.056111678E-2,1.475840572E0
1.002640213E1,4.755596444E-2,1.556846380E0,-6.610315293E-2,1.558974614E0
1.003642313E1,4.556178674E-2,1.633506775E0,-6.770440191E-2,1.635543991E0
1.004644313E1,4.759857059E-2,1.710791707E0,-7.123069465E-2,1.712935405E0
1.005646313E1,4.713323712E-2,1.789891124E0,-7.031030208E-2,1.791891547E0
1.006648413E1,4.651085660E-2,1.856198788E0,-7.170233876E-2,1.858165338E0
1.007650413E1,4.342585057E-2,1.919440269E0,-7.420943677E-2,1.921365086E0
1.008652513E1,4.129878432E-2,1.987745881E0,-7.725103199E-2,1.989675099E0
1.009654513E1,4.157349095E-2,2.046460629E0,-8.520817757E-2,2.048655631E0
1.010656654E1,4.074524716E-2,2.096572399E0,-8.807746321E-2,2.098817200E0
1.011658654E1,3.413666412E-2,2.113202572E0,-9.356217831E-2,2.115548227E0
1.012660754E1,4.704606906E-2,2.129227400E0,-9.655610472E-2,2.131934740E0
1.013662754E1,3.603608906E-2,2.164028406E0,-9.175091982E-2,2.166272322E0
1.014664754E1,4.700964317E-2,2.183712482E0,-1.008559987E-1,2.186545688E0
1.015666854E1,5.369080976E-2,2.199574947E0,-1.134314984E-1,2.203152141E0
1.016668854E1,5.592839420E-2,2.206484079E0,-9.439922124E-2,2.209210536E0
1.017670954E1,5.342564732E-2,2.237114429E0,-9.284475446E-2,2.239677526E0
1.018672954E1,6.804959476E-2,2.223486423E0,-5.355300754E-2,2.225172026E0
1.019675054E1,4.840311036E-2,2.234115362E0,-2.507137693E-2,2.234780277E0
1.020677054E1,5.797610804E-2,2.241531849E0,-1.412918908E-3,2.242281930E0
1.021679154E1,4.792467505E-2,2.217699051E0,-3.551082686E-2,2.218501042E0
1.022681154E1,4.011788592E-2,2.134329557E0,-3.458777443E-2,2.134986749E0
1.023683154E1,3.944969550E-2,2.135933876E0,-3.384653106E-2,2.136566261E0
1.024685254E1,4.129713029E-2,2.100244522E0,-2.701286227E-2,2.100824172E0
1.025687254E1,4.372066259E-2,2.071326733E0,-2.050786093E-2,2.071889597E0
1.026689354E1,4.502321407E-2,2.039143324E0,-1.737411879E-2,2.039714305E0
1.027691354E1,4.540223628E-2,2.004031897E0,-1.897072047E-2,2.004635901E0
1.028693454E1,4.432471842E-2,1.967879772E0,-1.843808964E-2,1.968465250E0
1.029695454E1,4.199464247E-2,1.912132263E0,-1.901439577E-2,1.912687870E0
1.030697554E1,3.765742108E-2,1.850714087E0,-2.139472775E-2,1.851220800E0
1.031699554E1,3.695418313E-2,1.787983894E0,-2.546712197E-2,1.788547062E0
1.032701654E1,3.243426606E-2,1.726603866E0,-3.177162260E-2,1.727200720E0
1.033703654E1,2.856069803E-2,1.657209635E0,-3.817359358E-2,1.657895265E0
1.034705654E1,2.498140931E-2,1.587171674E0,-4.145434499E-2,1.587909461E0
1.035707754E1,2.323989011E-2,1.510151982E0,-4.250574857E-2,1.510928801E0
1.036709754E1,2.157355100E-2,1.425965190E0,-4.693565145E-2,1.426900521E0
1.037711854E1,1.272074785E-2,1.336981058E0,-4.697108269E-2,1.337866380E0
1.038713854E1,9.075946175E-3,1.250283957E0,-5.020229518E-2,1.251324345E0
1.039715954E1,5.849366076E-3,1.166898608E0,-5.257887393E-2,1.168097220E0
1.040717954E1,3.651193110E-3,1.072729468E0,-5.290884152E-2,1.074039659E0
1.041720054E1,2.368587302E-3,9.797936082E-1,-5.400050059E-2,9.812834345E-1
1.042722054E1,-1.084201038E-3,8.806542754E-1,-5.129899085E-2,8.821477851E-1
1.043724154E1,-5.406615790E-3,7.776247263E-1,-5.193896219E-2,7.793760981E-1
1.044726154E1,-7.870838977E-3,6.801298857E-1,-5.151365697E-2,6.821233527E-1
1.045728154E1,-1.200044248E-2,5.820809603E-1,-5.143929645E-2,5.844726308E-1
1.046730254E1,-8.205171674E-3,4.760791659E-1,-4.751086608E-2,4.785143462E-1
1.047732254E1,-1.234175544E-2,3.685987890E-1,-4.820698872E-2,3.719426030E-1
1.048734354E1,-1.151404437E-2,2.688101530E-1,-4.625729099E-2,2.730040449E-1
1.049736354E1,-9.552014992E-3,1.791115850E-1,-3.515422344E-2,1.827786101E-1
1.050738454E1,-1.632709615E-2,4.011935741E-2,-4.189148918E-2,6.025805982E-2
1.051740454E1,-1.876066439E-2,-6.442502141E-2,-3.845901042E-2,7.734107185E-2
1.052742554E1,-1.845945977E-2,-1.719328463E-1,-3.490049392E-2,1.764077656E-1
1.053744554E1,-1.609739475E-2,-2.720294893E-1,-3.498605639E-2,2.747420487E-1
1.054746654E1,-1.270985417E-2,-3.773471117E-1,-3.027066402E-2,3.787726181E-1
1.055748654E1,-1.763143204E-2,-4.748252332E-1,-2.612824552E-2,4.758703129E-1
1.056750654E1,-1.701118238E-2,-5.780344009E-1,-1.802078448E-2,5.785653789E-1
1.057752754E1,-1.500821766E-2,-6.757450104E-1,-1.214744896E-2,6.760208031E-1
1.058754754E1,-1.013223641E-2,-7.710161209E-1,-6.751618348E-3,7.711122521E-1
1.059756854E1,-9.998492897E-3,-8.678386211E-1,-8.096809324E-5,8.678962200E-1
1.060758854E1,-9.727649391E-3,-9.646080732E-1,6.045367569E-3,9.646760641E-1
1.061760954E1,-8.718229830E-3,-1.055074334E0,7.026999258E-3,1.055133753E0
1.062762954E1,-9.534755722E-3,-1.144138217E0,1.075196266E-2,1.144228463E0
1.063765054E1,-7.387448568E-3,-1.231718302E0,1.765061542E-2,1.231866914E0
1.064767054E1,-7.554695010E-3,-1.320664525E0,2.146346308E-2,1.320860531E0
1.065769154E1,-6.040743086E-3,-1.403171539E0,2.425324917E-2,1.403394128E0
1.066771154E1,-9.399255738E-3,-1.488968015E0,2.211446315E-2,1.489161893E0
1.067773154E1,-8.837138303E-3,-1.565459371E0,2.354787290E-2,1.565661406E0
1.068775254E1,-1.037165150E-2,-1.639185190E0,2.436386421E-2,1.639399054E0
1.069777254E1,-1.087205950E-2,-1.712882876E0,2.572367527E-2,1.713110521E0
1.070779354E1,-1.151121873E-2,-1.780197740E0,2.349833772E-2,1.780390034E0
1.071781354E1,-1.404849440E-2,-1.848872542E0,2.420878410E-2,1.849084396E0
1.072783454E1,-1.558274124E-2,-1.910638690E0,2.284710854E-2,1.910838825E0
1.073785454E1,-1.128280163E-2,-1.971233130E0,2.337371185E-2,1.971403988E0
1.074787554E1,-1.268042810E-2,-2.023872375E0,2.325227298E-2,2.024045665E0
1.075789554E1,-2.066916600E-2,-2.026735306E0,2.677247487E-2,2.027017508E0
1.076791654E1,-1.001172792E-2,-2.053137541E0,2.300649881E-2,2.053290845E0
1.077793654E1,-1.560037117E-2,-2.080343485E0,2.534155734E-2,2.080556315E0
1.078795754E1,-1.285624970E-2,-2.102167845E0,2.393993549E-2,2.102343467E0
1.079797754E1,-1.074543037E-2,-2.123571396E0,2.673501335E-2,2.123766865E0
1.080799754E1,-1.234918553E-2,-2.135822058E0,2.464416623E-2,2.135999930E0
1.081801854E1,-1.339649968E-2,-2.141647339E0,2.645797096E-2,2.141852659E0
1.082803854E1,-1.848180778E-2,-2.152840614E0,2.309972607E-2,2.153043865E0
1.083805954E1,-1.344960183E-2,-2.155072689E0,2.229410224E-2,2.155229968E0
1.084807954E1,-1.476200763E-2,-2.169535875E0,1.936808787E-2,2.169672545E0
1.085810054E1,-3.270399198E-2,-2.228830338E0,-1.005721628E-3,2.229070487E0
1.086812054E1,-1.058217790E-2,-2.123885393E0,2.387139760E-2,2.124045901E0
1.087814154E1,-1.081392542E-2,-2.103376627E0,2.359366789E-2,2.103536745E0
1.088816154E1,-8.973149583E-3,-2.065558910E0,2.254065312E-2,2.065701385E0
1.089818254E1,-9.041272104E-3,-2.049715519E0,2.589682676E-2,2.049899046E0
1.090820254E1,-5.935493391E-3,-2.019657612E0,3.077200986E-2,2.019900744E0
1.091822354E1,-5.832111463E-3,-1.990605593E0,3.155609593E-2,1.990864241E0
1.092824354E1,-8.471303619E-3,-1.947758555E0,3.763875738E-2,1.948140608E0
1.093826354E1,-9.553077631E-3,-1.900978684E0,3.929532319E-2,1.901408778E0
1.094828454E1,-9.303273633E-3,-1.852079272E0,4.325571284E-2,1.852607686E0
1.095830454E1,-1.238888688E-2,-1.794611573E0,4.896598309E-2,1.795322214E0
1.096832554E1,-1.362858806E-2,-1.734616995E0,5.071248487E-2,1.735411655E0
1.097834554E1,-1.548776682E-2,-1.671637177E0,5.100584775E-2,1.672486867E0
1.098836654E1,-2.163807116E-2,-1.605217934E0,4.990250245E-2,1.606139185E0
1.099838654E1,-2.607186511E-2,-1.534165978E0,5.640054867E-2,1.535423724E0
1.100840754E1,-2.849321067E-2,-1.470204115E0,6.220890209E-2,1.471795485E0
1.101842754E1,-3.401444852E-2,-1.397587299E0,6.515553594E-2,1.399518662E0
1.102844854E1,-3.507465497E-2,-1.323924780E0,7.304169238E-2,1.326401954E0
1.103846854E1,-1.817164943E-2,-1.214555025E0,8.626393229E-2,1.217750214E0
1.104848854E1,-1.199950650E-2,-1.087854862E0,9.939757735E-2,1.092452318E0
1.105850954E1,-1.718561165E-2,-9.925709963E-1,9.734396636E-2,9.974810152E-1
1.106852954E1,-2.329223976E-2,-8.998003602E-1,1.012636051E-1,9.057800695E-1
1.107855054E1,-4.543798976E-3,-8.006655574E-1,1.062908247E-1,8.077027425E-1
1.108857054E1,-7.685018354E-4,-7.099015713E-1,1.072655395E-1,7.179601155E-1
1.109859154E1,-7.619676180E-3,-6.040014029E-1,1.053090990E-1,6.131604688E-1
1.110861113E1,5.056280643E-4,-4.867610633E-1,1.021095738E-1,4.973559626E-1
1.111863213E1,-8.761199191E-3,-3.931932449E-1,8.202148229E-2,4.017526727E-1
1.112865213E1,-1.178362127E-2,-2.712947726E-1,8.302523196E-2,2.839593220E-1
1.113867313E1,-6.252382882E-3,-1.691660881E-1,8.444201201E-2,1.891737589E-1
1.114869313E1,-6.252915598E-3,-5.907021835E-2,8.060492575E-2,1.001276371E-1
1.115871413E1,-2.899620915E-3,4.785005003E-2,7.877251506E-2,9.221249491E-2
1.116873413E1,-4.838674795E-4,1.540510505E-1,7.507151365E-2,1.713700454E-1
1.117875513E1,-6.198032643E-4,2.596092820E-1,6.923042238E-2,2.686823680E-1
1.118877513E1,4.694001749E-3,3.603220284E-1,6.017274410E-2,3.653419726E-1
1.119879513E1,9.683147073E-3,4.671371579E-1,5.175186321E-2,4.700948234E-1
1.120881612E1,1.281955186E-2,5.679908395E-1,4.047976434E-2,5.695757596E-1
1.121883613E1,1.692028716E-2,6.696870923E-1,2.741509490E-2,6.704615464E-1
1.122885713E1,2.216431871E-2,7.683702707E-1,1.656484418E-2,7.688683399E-1
1.123887713E1,2.452489547E-2,8.657978773E-1,1.040152973E-3,8.661457826E-1
1.124889813E1,2.838514745E-2,9.585195780E-1,-1.156778447E-2,9.590095472E-1
1.125891813E1,3.374712169E-2,1.050327301E0,-2.601642907E-2,1.051191306E0
1.126893913E1,3.333486617E-2,1.143856525E0,-3.753646463E-2,1.144957619E0
1.127895913E1,3.942093626E-2,1.228447437E0,-4.734440893E-2,1.229991305E0
1.128898013E1,3.894529492E-2,1.318416476E0,-5.127310380E-2,1.319987754E0
1.129900013E1,3.867293894E-2,1.397911906E0,-5.941360444E-2,1.399708280E0
1.130902113E1,4.194729403E-2,1.476617098E0,-6.264907867E-2,1.478540678E0
1.131904113E1,4.136054218E-2,1.554730892E0,-6.572116911E-2,1.556668916E0
1.132906113E1,3.914213181E-2,1.626824617E0,-6.673903018E-2,1.628663421E0
1.133908213E1,3.863868862E-2,1.701009035E0,-6.649262458E-2,1.702746592E0
1.134910213E1,4.316686094E-2,1.771380424E0,-6.759677082E-2,1.773195226E0
1.135912313E1,3.859988227E-2,1.834548473E0,-6.792363524E-2,1.836211228E0
1.136914313E1,3.667628020E-2,1.897668839E0,-7.147549093E-2,1.899368557E0
1.137916413E1,3.773779422E-2,1.953710437E0,-7.741853595E-2,1.955607896E0
1.138918413E1,3.872822225E-2,2.004693508E0,-8.334700018E-2,2.006799108E0
1.139920513E1,3.201216459E-2,2.024239779E0,-8.390735835E-2,2.026230960E0
1.140922513E1,4.229276627E-2,2.047820568E0,-7.596182078E-2,2.049665328E0
1.141924613E1,3.231152892E-2,2.073273420E0,-8.129893988E-2,2.075118365E0
1.142926613E1,4.757437110E-2,2.096654892E0,-9.004609287E-2,2.099126808E0
1.143928713E1,4.630641639E-2,2.124042034E0,-1.054829583E-1,2.127163722E0
1.144930713E1,5.342850834E-2,2.129184008E0,-8.770822734E-2,2.131659419E0
1.145932813E1,4.792125523E-2,2.150587559E0,-8.379384875E-2,2.152752820E0
1.146934812E1,4.500482604E-2,2.165934563E0,-8.999235183E-2,2.168270414E0
1.147936913E1,5.773046613E-2,2.141578197E0,-2.601326816E-2,2.142514101E0
1.148938913E1,4.232700914E-2,2.165117979E0,-2.131105633E-3,2.165532724E0
1.149940913E1,6.453157216E-2,2.159276962E0,1.483820751E-2,2.160291993E0
1.150943013E1,3.558753803E-2,2.069630623E0,-3.244807944E-2,2.070190877E0
1.151945013E1,4.007594287E-2,2.068928719E0,-2.784425952E-2,2.069504150E0
1.152947113E1,4.056250304E-2,2.024874926E0,-2.413740568E-2,2.025424991E0
1.153949113E1,4.350300878E-2,2.003828049E0,-1.638404466E-2,2.004367181E0
1.154951213E1,4.372565076E-2,1.968105674E0,-1.462369412E-2,1.968645658E0
1.155953213E1,5.022261292E-2,1.941180348E0,-1.229075063E-2,1.941868821E0
1.156955313E1,4.138677940E-2,1.901579142E0,-1.475257613E-2,1.902086679E0
1.157957313E1,4.565543681E-2,1.853908777E0,-1.319184806E-2,1.854517780E0
1.158959413E1,4.265005887E-2,1.804500699E0,-1.721401885E-2,1.805086736E0
1.159961413E1,3.900999948E-2,1.735544205E0,-2.185001783E-2,1.736120068E0
1.160963513E1,3.292734176E-2,1.673712730E0,-2.532837354E-2,1.674228192E0
1.161965513E1,2.986053564E-2,1.613163948E0,-3.416914120E-2,1.613802065E0
1.162967613E1,2.384685166E-2,1.549659729E0,-3.587489575E-2,1.550258351E0
1.163969612E1,2.290631272E-2,1.472485662E0,-3.987533972E-2,1.473203572E0
1.164971713E1,2.283866704E-2,1.393639565E0,-4.204102233E-2,1.394460572E0
1.165973713E1,1.660158858E-2,1.303382397E0,-4.445990548E-2,1.304246130E0
1.166975813E1,1.491900440E-2,1.224316716E0,-4.735875502E-2,1.225323161E0
1.167977813E1,7.733264007E-3,1.138655186E0,-4.832777753E-2,1.139706545E0
1.168979813E1,5.500735715E-3,1.052282214E0,-4.975736141E-2,1.053472312E0
1.169981913E1,3.661166877E-3,9.569822550E-1,-4.999783263E-2,9.582944348E-1
1.170983913E1,2.982327249E-3,8.632834554E-1,-4.949582741E-2,8.647063406E-1
1.171986013E1,-1.342068892E-3,7.644783854E-1,-5.116556212E-2,7.661898705E-1
1.172988012E1,-7.072925102E-3,6.732094884E-1,-5.245000497E-2,6.752866388E-1
1.173990113E1,-7.343967445E-3,5.718661547E-1,-5.029227957E-2,5.741203237E-1
1.174992113E1,-9.243600070E-3,4.743531644E-1,-4.699075967E-2,4.767646172E-1
1.175994213E1,-1.200123504E-2,3.731352985E-1,-4.633942991E-2,3.761931995E-1
1.176996213E1,-1.364280749E-2,2.675822377E-1,-4.637990892E-2,2.719144647E-1
1.177998313E1,-1.513979584E-2,1.627637148E-1,-4.571982846E-2,1.697396329E-1
1.179000313E1,-1.400928386E-2,6.045731530E-2,-4.314375296E-2,7.558260664E-2
1.180002413E1,-1.754640974E-2,-4.381717741E-2,-4.010403901E-2,6.193670541E-2
1.181004413E1,-1.504490152E-2,-1.432063431E-1,-3.469995037E-2,1.481164822E-1
1.182006513E1,-1.325473282E-2,-2.398951650E-1,-3.247690946E-2,2.424461337E-1
1.183008513E1,-1.252476033E-2,-3.252263069E-1,-2.233665809E-2,3.262329637E-1
1.184010613E1,-1.257697865E-2,-4.423866570E-1,-2.252896130E-2,4.431384533E-1
1.185012613E1,-1.451922208E-2,-5.391206741E-1,-1.738852821E-2,5.395963955E-1
1.186014713E1,-1.485800743E-2,-6.420766711E-1,-1.107624732E-2,6.423440630E-1
1.187016713E1,-1.246728748E-2,-7.292927504E-1,-7.053542882E-3,7.294334113E-1
1.188018813E1,-9.491288103E-3,-8.251504898E-1,-1.297374984E-4,8.252050849E-1
1.189020813E1,-8.670501411E-3,-9.161637425E-1,3.506542649E-3,9.162114803E-1
1.190022812E1,-8.331798948E-3,-1.008261204E0,1.417333167E-2,1.008395239E0
1.191024913E1,-7.378919050E-3,-1.093416810E0,1.413205266E-2,1.093533028E0
1.192026913E1,-6.113524549E-3,-1.179053545E0,2.137990110E-2,1.179263218E0
1.193029013E1,-6.852818187E-3,-1.261282921E0,2.257805876E-2,1.261503601E0
1.194031013E1,-1.078192890E-2,-1.343585968E0,2.533299290E-2,1.343868023E0
1.195033113E1,-8.373898454E-3,-1.425145268E0,2.626589686E-2,1.425411890E0
1.196035113E1,-1.062478311E-2,-1.500508189E0,2.582296357E-2,1.500767983E0
1.197037213E1,-1.252494939E-2,-1.572340012E0,2.604693547E-2,1.572605618E0
1.198039213E1,-1.382937375E-2,-1.645850182E0,2.288623899E-2,1.646067390E0
1.199041313E1,-1.566056348E-2,-1.710189462E0,2.290088683E-2,1.710414482E0
1.200043313E1,-1.634200290E-2,-1.777779698E0,2.328397706E-2,1.778007272E0
1.201045413E1,-1.427485794E-2,-1.836054206E0,2.266878635E-2,1.836249627E0
1.202047413E1,-1.613992080E-2,-1.895505786E0,2.048688754E-2,1.895685204E0
1.203049513E1,-1.422643941E-2,-1.949921131E0,2.005652152E-2,1.950076171E0
1.204051513E1,-1.942575350E-2,-1.933776617E0,2.017411590E-2,1.933979410E0
1.205053613E1,-1.583315060E-2,-1.982740164E0,1.889153756E-2,1.982893375E0
1.206055613E1,-1.694560237E-2,-2.000732422E0,1.949264295E-2,2.000899133E0
1.207057713E1,-1.139743812E-2,-2.023031235E0,1.972833276E-2,2.023159530E0
1.208059713E1,-1.648624428E-2,-2.044870138E0,2.060264163E-2,2.045040378E0
1.209061813E1,-1.510592923E-2,-2.053258657E0,2.046096325E-2,2.053416167E0
1.210063788E1,-1.725414768E-2,-2.068594694E0,1.661811769E-2,2.068733399E0
1.211065888E1,-1.970398985E-2,-2.072311401E0,1.897155307E-2,2.072491909E0
1.212067888E1,-1.973490790E-2,-2.079225302E0,1.635069400E-2,2.079383242E0
1.213069888E1,-1.653937995E-2,-2.097070694E0,1.115726400E-2,2.097165595E0
1.214071988E1,-3.079651110E-2,-2.151535988E0,-3.963768482E-3,2.151760034E0
1.215073988E1,-1.019243430E-2,-2.038985968E0,1.855778508E-2,2.039095891E0
1.216076088E1,-1.336221769E-2,-2.032462120E0,1.970696636E-2,2.032601580E0
1.217078088E1,-9.218338877E-3,-1.991861701E0,1.748615503E-2,1.991959784E0
1.218080188E1,-9.966079146E-3,-1.976522803E0,2.344453335E-2,1.976686966E0
1.219082188E1,-9.374057874E-3,-1.942016959E0,2.515534870E-2,1.942202496E0
1.220084288E1,-1.211291295E-3,-1.915401101E0,2.595511824E-2,1.915577332E0
1.221086287E1,-9.238058701E-3,-1.877676010E0,3.269904107E-2,1.877983431E0
1.222088388E1,-9.603159502E-3,-1.831221700E0,3.863636032E-2,1.831654417E0
1.223090388E1,-1.068094093E-2,-1.786696911E0,4.036528245E-2,1.787184739E0
1.224092488E1,-8.793044835E-3,-1.732995033E0,4.586198181E-2,1.733624072E0
1.225094488E1,-1.142185088E-2,-1.670437336E0,4.994993284E-2,1.671223010E0
1.226096588E1,-1.248817984E-2,-1.610218883E0,5.384393036E-2,1.611167270E0
1.227098588E1,-2.049337514E-2,-1.543451548E0,5.322874337E-2,1.544505085E0
1.228100688E1,-2.517748252E-2,-1.479919791E0,5.777382106E-2,1.481261053E0
1.229102688E1,-2.250340208E-2,-1.409863472E0,6.279654056E-2,1.411440689E0
1.230104788E1,-2.796406299E-2,-1.341148853E0,6.565874815E-2,1.343046279E0
1.231106788E1,-3.219982237E-2,-1.267538548E0,6.657407433E-2,1.269694020E0
1.232108888E1,-3.650901839E-2,-1.191806436E0,7.737684995E-2,1.194873493E0
1.233110888E1,-1.805970445E-2,-1.083019853E0,9.132808447E-2,1.087013787E0
1.234112987E1,-8.710131980E-3,-9.627358317E-1,9.728945792E-2,9.676783488E-1
1.235114988E1,-1.422793511E-2,-8.704730272E-1,9.680423141E-2,8.759547845E-1
1.236117088E1,-1.994120143E-2,-7.755975127E-1,9.654293954E-2,7.818373823E-1
1.237119088E1,-1.027925219E-2,-6.775777936E-1,1.002513915E-1,6.850311459E-1
1.238121188E1,-1.903421362E-3,-5.820423365E-1,9.832797199E-2,5.902925499E-1
1.239123188E1,-5.072050728E-3,-4.836073816E-1,9.855460376E-2,4.935735357E-1
1.240125288E1,3.022157587E-3,-3.709692359E-1,9.786923230E-2,3.836739424E-1
1.241127288E1,-6.884268951E-3,-2.795455754E-1,7.306694239E-2,2.890188574E-1
1.242129288E1,-8.951757103E-3,-1.658314317E-1,7.493399829E-2,1.821957788E-1
1.243131388E1,-2.530609258E-3,-6.111886352E-2,7.278030366E-2,9.507308800E-2
1.244133388E1,-6.005286239E-3,4.319616035E-2,6.861514598E-2,8.130196793E-2
1.245135488E1,-3.010561690E-3,1.445390284E-1,6.307523698E-2,1.577310361E-1
1.246137488E1,3.239902668E-3,2.500675619E-1,5.770083889E-2,2.566586630E-1
1.247139588E1,5.305716768E-3,3.515451849E-1,5.089406297E-2,3.552497337E-1
1.248141588E1,1.144281123E-2,4.520071149E-1,4.428874329E-2,4.543158181E-1
1.249143688E1,9.214278311E-3,5.474255085E-1,3.109304607E-2,5.483852367E-1
1.250145688E1,1.640539244E-2,6.445446014E-1,1.872538030E-2,6.450252088E-1
1.251147787E1,1.955005340E-2,7.416620851E-1,7.637043018E-3,7.419590133E-1
1.252149788E1,2.172840573E-2,8.326711059E-1,-4.937774967E-3,8.329691926E-1
1.253151888E1,2.541421913E-2,9.266431332E-1,-1.689030789E-2,9.271454370E-1
1.254153888E1,2.749615535E-2,1.014548182E0,-2.961761504E-2,1.015352774E0
1.255155988E1,3.273832053E-2,1.101553082E0,-3.842096031E-2,1.102709010E0
1.256157988E1,3.145523369E-2,1.185094595E0,-4.467253387E-2,1.186353348E0
1.257160088E1,3.279986233E-2,1.269287467E0,-5.259916559E-2,1.270800211E0
1.258162088E1,3.302738443E-2,1.347293258E0,-5.833617225E-2,1.348959984E0
1.259164188E1,3.549586609E-2,1.425772905E0,-6.059559807E-2,1.427501370E0
1.260166187E1,3.553854302E-2,1.500424147E0,-6.057842821E-2,1.502067027E0
1.261168288E1,3.708051518E-2,1.570176244E0,-5.937494710E-2,1.571735915E0
1.262170288E1,3.677137196E-2,1.641657829E0,-6.235265732E-2,1.643252998E0
